Copper,Sugar,Natural Gas,Silver,Platinum,Feeder Cattle,Lean Hogs,Cotton,Live Cattle,Kansas Wheat,Close
2.734499931,11.93999958,2.65899992,14.751999860000002,856.5000000000001,136.0,83.55000305,66.76000214,109.49999999999999,401.75,2.4189999103546143
2.655499935,12.189999579999999,2.403000116,14.70300007,819.2000122,133.5,81.57499695,69.41999817,106.77500149999999,486.75,2.0810000896453857
2.673500061,12.42000008,2.415999889,14.732000350000002,817.4000244,137.4499969,81.125,68.97000122,107.5500031,468.5,2.11899995803833
2.627000093,12.210000039999999,2.378000021,14.75399971,801.0999756,139.4499969,79.84999847,68.73999786,107.8499985,445.75,2.122999906539917
2.654000044,12.51000023,2.323999882,14.86800003,802.2000122,139.2749939,79.375,68.58999634,107.5999985,455.25,2.124000072479248
2.630500078,12.5,2.336999893,14.99400043,804.5999756,137.25,78.65000153,65.58999634,106.9250031,449.0,2.0840001106262207
2.664000034,12.39999962,2.357000113,14.60499954,803.7000122,139.8249969,79.27500153,65.98999786,109.6999969,453.0,2.1429998874664307
2.675499916,12.53999996,2.398999929,14.70600033,812.7999878,138.125,79.07499695,65.65000153,110.67500309999998,457.5,2.140000104904175
2.65899992,12.619999889999999,2.385999918,14.72200012,809.0999756,137.8000031,79.02500153,66.56999969,109.6500015,462.75,2.127000093460083
2.661000013,12.750000000000002,2.325000048,14.87100029,808.0,136.2250061,79.22499847,66.83000183,109.0500031,468.25,2.0910000801086426
2.634500027,12.750000000000002,2.387000084,14.78199959,803.2999877999999,135.5249939,79.375,65.94000244,108.7750015,476.25,2.0929999351501465
2.651000023,12.65999985,2.385999918,14.814000130000002,793.9000244,136.9250031,83.05000305,65.62999725,109.4499969,475.5,2.0859999656677246
2.707000017,12.60999966,2.328000069,14.97999954,801.4000244,137.25,81.47499847,65.31999969,109.4499969,465.25,2.059999942779541
2.684499979,12.5,2.276000023,14.94499969,805.0999756,136.5249939,81.625,65.37999725,108.5,457.5,2.0290000438690186
2.715500116,12.43000031,2.184999943,15.46899986,804.5999756,134.6999969,79.25,63.20999908,108.1750031,460.5,2.000999927520752
2.70600009,12.22000027,2.1860001090000005,15.27299976,811.5,133.6750031,76.25,61.18999863,106.5500031,452.5,2.068000078201294
2.705499887,12.27000046,2.302999973,15.36800003,812.2000122,131.7749939,72.84999847,62.29999924,106.9250031,465.5,2.0209999084472656
2.735500097,12.32999992,2.308000088,15.29100037,810.2999877999999,131.3249969,74.40000153,62.20000076,107.75,465.25,1.99399995803833
2.710999966,12.02999973,2.290999889,15.28299999,817.0999756000001,135.8249969,73.55000305,63.49000168,109.0,469.0,2.049000024795532
2.712500095,12.52999973,2.323999882,15.20499992,812.5999756,135.8000031,73.82499695,62.99000168,110.5749969,468.0,2.005000114440918
2.705499887,12.31999969,2.308000088,15.25300026,835.5000000000001,136.8500061,72.09999847,63.15000152999999,110.5,451.5,2.0
2.679500103,12.56999969,2.26699996,15.10599995,831.0999756000001,137.0249939,72.57499695,63.16999817,104.0999985,434.75,2.0339999198913574
2.657500029,12.35000038,2.24000001,15.15400028,827.2000122,138.375,73.72499847,63.770000460000006,104.0999985,424.0,1.9759999513626096
2.679500103,12.53999996,2.289999962,15.25199986,837.2000122,136.5749969,73.55000305,63.75,105.4499969,436.0,1.9529999494552606
2.658499956,12.35999966,2.417999983,14.91800022,805.2000122,138.8249969,72.125,63.439998630000005,107.0,439.0,2.0480000972747803
2.655999899,12.44999981,2.403000116,14.97200012,814.2999878000002,138.8999939,70.07499695,62.33000182999999,106.15000149999999,442.0,2.0339999198913574
2.624500036,12.35000038,2.424999952,15.06799984,809.0999756,142.875,71.375,60.22999954,108.125,440.5,2.053999900817871
2.693000078,12.5,2.444000006,15.14700031,824.0999756000001,142.3500061,71.75,63.54000092,107.625,441.25,2.061000108718872
2.682499886,12.38000011,2.415999889,15.06700039,825.0,142.625,71.59999847,62.88999939,107.875,461.25,2.119999885559082
2.691499949,12.30000019,2.453000069,15.161000249999999,828.4000243999999,141.60000609999997,71.05000305,62.36000060999999,108.4749985,461.25,2.1059999465942383
2.707499981,12.06000042,2.407999992,15.28999996,839.5,141.6499939,70.77500153,63.70000076000001,108.5,449.0,2.0920000076293945
2.693500042,11.98999977,2.305999994,15.60000038,841.5,141.0500031,79.05000305,62.33000182999999,108.22499849999998,446.25,2.121999979019165
2.710000038,11.78999996,2.303999901,15.892999649999998,841.7000121999998,140.5749969,82.0,61.88999938999999,108.125,441.75,2.061000108718872
2.703999996,11.55000019,2.286999941,16.12000084,843.7000122,139.4250031,82.77500153,60.77999877999999,107.40000149999999,432.75,2.0380001068115234
2.744499922,11.59000015,2.250999928,16.11700058,845.9000243999999,139.9750061,83.875,62.24999999999999,107.5999985,440.0,2.0480000972747803
2.71449995,11.56000042,2.312000036,16.34000015,847.2999878,142.1750031,83.22499847,62.79000091999999,108.4499969,429.25,2.0429999828338623
2.694000006,11.97999954,2.299999952,16.40500069,855.7999878,142.1999969,86.17500305000002,63.29000091999999,109.0500031,431.5,2.0739998817443848
2.703999996,12.06000042,2.220000029,16.55400085,875.2000122,142.8249969,86.55000304999999,63.88999939,108.90000149999999,439.5,2.049999952316284
2.695499897,12.0,2.243999958,16.3390007,868.4000244,142.80000310000003,85.94999694999998,63.81000137000001,108.65000150000002,437.5,2.0739998817443848
2.676500082,12.02000046,2.16899991,16.32500076,862.7000122,143.7250061,86.42500305,64.23999786,108.65000150000002,432.0,2.0810000896453857
2.709500074,12.06999969,2.141000032,16.36800003,876.7999878,142.3000031,84.42500305,63.770000460000006,108.65000150000002,436.5,2.055000066757202
2.67050004,12.14999962,2.137000084,16.49500084,869.7999878,143.10000610000003,82.30000305,62.86999893000001,108.0999985,433.5,2.061000108718872
2.657999992,12.210000039999999,2.23300004,16.34600067,876.0999756,141.5249939,79.32499695,63.22000122,106.9000015,422.75,2.0209999084472656
2.660000086,12.11999989,2.201999903,16.12100029,848.5,141.2250061,76.80000305,61.84000015,107.875,415.75,1.8940000534057615
2.565000057,12.02000046,2.121000051,16.22200012,850.2000122,139.625,76.27500153,58.93999862999999,107.6500015,421.75,1.8550000190734863
2.536999941,11.81999969,2.069999933,16.34499931,855.2000122,140.5249939,77.84999847,57.909999850000005,107.8000031,426.75,1.7350000143051147
2.551000118,11.72999954,2.111000061,16.40500069,850.5,139.9750061,77.125,58.270000460000006,107.12500000000001,418.0,1.7389999628067017
2.565000057,11.34000015,2.082999945,17.15600014,868.2999878,139.5500031,77.72499847,58.58000183,107.5999985,417.75,1.684000015258789
2.601999998,11.430000310000002,2.128000021,16.90099907,864.7999878,139.8500061,77.34999847,59.54000092,107.9499969,418.5,1.715999960899353
2.584000111,11.85999966,2.118999958,16.89699936,861.0999756,138.8999939,79.02500153,59.04999923999999,108.0500031,417.0,1.7339999675750732
2.579999924,11.56000042,2.105000019,17.03899956,861.0,134.3999939,79.17500305,58.02999878,105.0500031,392.25,1.6390000581741333
2.624500036,11.72000027,2.147000074,16.95599937,857.0,127.7249985,79.0,59.34000015,100.5500031,383.5,1.6799999475479126
2.586499929,11.60999966,2.142999887,17.25300026,845.2999878,134.4750061,79.40000153,59.61000061,100.1999969,384.75,1.5809999704360962
2.58949995,11.630000109999997,2.232000113,17.18799973,839.2999878,135.7749939,65.0,59.65999985,100.1999969,389.75,1.5290000438690186
2.589999914,11.64000034,2.200000048,17.09600067,848.7999878,134.5749969,62.0,60.08000183,99.92500305,394.25,1.5390000343322754
2.596999884,11.47000027,2.210000038,16.91399956,854.0999756,135.6750031,64.02500153,59.18000031,100.1999969,391.25,1.5980000495910645
2.573999882,11.43999958,2.217999935,17.12199974,850.0999756,136.3000031,64.97499847,59.16999817000001,101.80000309999998,386.75,1.5609999895095823
2.581500053,11.390000339999999,2.170000076,17.125,854.0999756,137.375,63.29999924,59.86999893,102.6750031,386.25,1.5770000219345093
2.553499937,11.57999992,2.15899992,17.01399994,859.2999878,138.3999939,62.29999924,58.86999893,104.9749985,393.25,1.6100000143051147
2.526000023,11.47000027,2.15199995,17.39500046,852.4999999999999,137.3500061,59.29999924,57.97000122,104.62499999999999,391.5,1.527999997138977
2.539999962,11.430000310000002,2.230000019,17.62400055,855.0,138.6499939,63.79999924,57.659999850000005,105.47499849999998,389.0,1.5449999570846558
2.543499947,11.23999977,2.201999903,18.13899994,865.4000244,138.5500031,63.22499847000001,57.54000091999999,104.75,392.75,1.4900000095367432
2.551000118,11.36999989,2.250999928,18.30400085,906.0999756,138.75,63.5,58.34999847,105.0749969,392.25,1.465999960899353
2.559499979,11.21000004,2.296000004,18.16699982,917.5,138.75,64.90000153,58.880001070000006,105.6500015,387.25,1.5160000324249268
2.532999992,11.14000034,2.285000086,18.18499947,929.5999755999999,132.3999939,63.52500153,59.04999923999999,105.0,378.25,1.50600004196167
2.512500048,11.18999958,2.35800004,19.079000469999997,953.5999756,134.1499939,66.52500153,58.31000137000001,99.27500153,362.0,1.465999960899353
2.578999996,11.01000023,2.444999933,19.39100075,982.5999755999999,135.5500031,67.125,58.77000045999999,99.02500153,374.0,1.4589999914169312
2.624500036,10.97000027,2.434999943,18.65600014,962.0999756,134.3999939,66.30000305,59.15999984999999,97.87499999999999,382.0,1.565000057220459
2.615499973,11.020000460000002,2.496000051,17.96800041,956.9000244,133.3500061,63.5,58.729999539999994,94.875,375.25,1.5499999523162842
2.610500097,10.92000008,2.585000038,18.0189991,951.0999756000001,132.8249969,62.59999847,59.11999893,94.19999695,380.0,1.621999979019165
2.610500097,10.88000011,2.579999924,18.04100037,935.2000122,133.8999939,62.72499847000001,59.5,96.15000153,382.0,1.7020000219345093
2.597500086,10.81000042,2.552000046,18.03100014,938.7999878,136.0749969,60.174999240000005,59.36999893,98.49999999999999,376.75,1.7330000400543213
2.623500109,10.76000023,2.573999882,18.04100037,951.7000122000001,136.8500061,63.174999240000005,62.24999999999999,98.72499847,380.0,1.7910000085830688
2.680999994,10.89000034,2.614000082,17.43600082,951.2999878,136.5,66.47499847,61.63000107,98.07499695,383.5,1.902999997138977
2.621000051,11.09000015,2.680999994,17.90099907,938.2999878,136.5500031,63.625,61.59000015,98.0,409.0,1.840999960899353
2.609499931,10.93999958,2.667999983,18.01600075,943.2999878,139.1750031,62.09999847,60.11999893,99.34999846999999,402.25,1.812000036239624
2.595499992,11.0,2.637000084,17.795000080000005,933.7000121999998,139.875,62.92499924,59.36000061,100.37500000000001,409.75,1.7860000133514404
2.59100008,10.98999977,2.538000107,17.77300072,941.5,139.9499969,61.400001530000004,58.990001680000006,99.80000305000002,409.5,1.77400004863739
2.589999914,11.09000015,2.53399992,17.73800087,941.7999878,140.3249969,60.34999847,59.13000106999999,99.34999846999999,407.5,1.7549999952316284
2.594500065,11.22000027,2.52699995,18.60000038,952.2999878,141.60000609999997,60.95000076,59.83000183,101.84999850000001,406.5,1.7079999446868896
2.58949995,11.5,2.503000021,18.5170002,953.7999878,141.25,62.0,59.31999969000001,102.125,405.0,1.6349999904632568
2.595000029,11.800000189999999,2.502000093,17.96199989,926.2999878,141.5749969,64.57499695,59.36999893,103.0,404.0,1.7319999933242798
2.559999943,11.630000109999997,2.427999973,17.8010006,935.0,141.5,64.22499847,59.200000759999995,102.9499969,408.25,1.684999942779541
2.582999945,11.52999973,2.404000044,17.55200005,931.0,144.32499689999997,65.27500153,59.81999969000001,105.0250015,407.5,1.6749999523162842
2.564500093,11.92000008,2.329999924,16.89800072,883.4000244,142.3999939,65.44999695,59.75,104.5749969,415.0,1.6749999523162842
2.552000046,12.88000011,2.282999992,17.20199966,879.5999756,140.9750061,62.54999924,59.90000153,104.62499999999999,411.5,1.6440000534057615
2.561500072,12.89000034,2.246999979,17.59199905,888.2999878000002,142.0749969,62.20000076,60.25000000000001,106.0500031,405.75,1.5959999561309814
2.54550004,12.73999977,2.328999996,17.58499908,889.0,142.3500061,62.42499924,60.52000046,106.8000031,405.75,1.5360000133514404
2.555500031,12.76000023,2.351999998,17.54000092,881.7000122,141.9750061,62.400001530000004,60.59000015,107.34999850000001,404.0,1.5149999856948853
2.572000027,12.52000046,2.302999973,17.45700073,883.2000122,141.6999969,60.5,60.75000000000001,108.24999999999999,402.25,1.5529999732971191
2.563499928,12.46000004,2.288000107,17.61700058,885.2999878,142.0249939,61.70000076,60.24000167999999,108.1750031,410.25,1.5369999408721924
2.562000036,12.40999985,2.233999968,17.72800064,891.9000243999999,144.5,62.79999924,61.00999832,108.4749985,413.25,1.5889999866485596
2.605000019,12.40999985,2.217999935,17.52000046,903.0999756,144.3000031,62.400001530000004,61.41999817,108.7249985,403.25,1.6579999923706057
2.618499994,12.40999985,2.213999987,17.46199989,895.5000000000001,144.1000061,62.92499924,63.880001070000006,109.4499969,419.5,1.7519999742507937
2.623500109,12.52000046,2.279999971,17.63400078,894.5999756000001,145.55000309999997,63.07500076,62.22000121999999,110.625,425.75,1.7330000400543213
2.604000092,12.59000015,2.338999987,17.30800056,884.4000244,145.00000000000003,72.125,63.52999878,110.99999999999999,421.25,1.7710000276565552
2.57949996,12.35000038,2.302999973,17.35099983,886.5,145.2250061,70.625,64.54000092,112.3499985,425.0,1.7480000257492063
2.586999893,12.23999977,2.318000078,17.5359993,889.0,144.1999969,68.15000153,64.98999786,112.4000015,431.25,1.756999969482422
2.625,12.31999969,2.319999933,17.50200081,892.2999878,143.5,67.94999695,65.16000366,110.4749985,433.75,1.746999979019165
2.63499999,12.27000046,2.237999916,17.52599907,888.5000000000001,143.4250031,67.82499695,64.55999756,110.9499969,425.5,1.7920000553131104
2.621999979,12.18000031,2.272000074,17.43700027,892.2999878,143.6999969,65.5,64.66999817,109.87500000000001,421.25,1.7680000066757202
2.662499905,12.14999962,2.282000065,17.5170002,918.4000244,145.0249939,65.82499695,64.94999695,110.19999690000002,423.25,1.758999943733215
2.65899992,12.30000019,2.315999985,17.73900032,921.5999756,145.2250061,64.55000305,64.65000153,110.42500310000001,419.5,1.7660000324249268
2.666500092,12.35000038,2.299999952,17.861000059999995,929.0999756,145.69999689999997,64.92500305,64.90000153,111.97499850000001,422.75,1.8009999990463257
2.672499895,12.53999996,2.446000099,17.81599998,914.7000122,145.3999939,65.65000153,64.79000092,112.87499999999999,417.0,1.8530000448226929
2.682499886,12.340000150000002,2.596999884,17.77099991,920.7000122,145.4250031,64.32499695,64.72000122,113.3499985,419.0,1.8350000381469729
2.680500031,12.40999985,2.690999985,17.81500053,926.5999756000001,146.0249939,65.77500153,65.69999695,113.375,418.25,1.7979999780654907
2.632999897,12.47999954,2.632999897,18.013999940000005,929.9999999999999,145.9499969,66.0,64.44000244,111.6750031,419.75,1.690999984741211
2.651000023,12.47999954,2.713999987,18.00399971,950.2999878,149.125,64.44999695,64.23000336,119.5250015,426.0,1.7280000448226929
2.667000055,12.51000023,2.821000099,18.013999940000005,935.0999756,149.0749969,64.52500153,63.659999850000005,120.0749969,423.0,1.7860000133514404
2.694999933,12.71000004,2.861999989,17.51600075,926.7999877999999,147.8500061,67.27500153,63.81000137000001,119.4499969,428.5,1.866000056266785
2.661000013,12.56000042,2.828000069,17.55800056,928.2999878,146.8000031,64.77500153,63.68999862999999,119.00000000000001,427.75,1.8140000104904173
2.723999977,12.39000034,2.772000074,16.96999931,910.5999756,146.7749939,64.30000305,64.34999847,119.00000000000001,424.75,1.9259999990463257
2.677999973,12.56999969,2.789000034,16.78300095,889.4000244,147.0,64.125,64.72000122,119.24999999999999,421.5,1.932999968528748
2.660000086,12.56999969,2.637000084,16.76199913,877.2999877999999,147.5749969,63.29999924,64.29000092,119.87499999999999,422.75,1.9429999589920046
2.64199996,12.59000015,2.621000051,16.67700005,866.5999756000001,147.8000031,64.72499847,64.73999786,119.75,438.75,1.909000039100647
2.636499882,12.85000038,2.599999905,16.89800072,871.5,145.5749969,63.125,64.22000122,118.0999985,424.75,1.870000004768372
2.618499994,12.81000042,2.647000074,17.01300049,879.7999878,146.625,62.74999999999999,64.26999664,119.07499690000002,422.25,1.815000057220459
2.63499999,12.729999540000001,2.687999964,16.93300056,891.4999999999999,146.25,63.20000076,64.86000061,119.0999985,417.0,1.8339999914169312
2.617500067,12.76000023,2.565999985,16.98500061,892.2000122,146.37499999999997,62.74999999999999,64.20999908,118.69999689999999,418.5,1.807999968528748
2.65350008,12.68999958,2.5099999900000003,17.10300064,909.0999756000001,146.6000061,62.15000153,63.439998630000005,118.7750015,425.75,1.7860000133514404
2.646500111,12.750000000000002,2.559000015,17.10000038,917.2000122,146.6000061,60.45000076,62.24000168,119.30000310000001,426.0,1.7380000352859497
2.621000051,12.60999966,2.566999912,17.04999924,914.7000122,145.52499390000003,60.65000153,61.84000015,119.32499689999999,421.0,1.7719999551773071
2.647500038,12.82999992,2.664999962,16.98500061,889.7999878,139.2749939,61.22499847000001,63.41999817,118.67500310000001,424.0,1.77400004863739
2.647500038,12.81999969,2.530999899,16.87100029,897.5,141.9750061,61.02500153,64.69000244,119.6999969,435.5,1.7640000581741333
2.674499989,12.77999973,2.470000029,17.03000069,908.7999878,141.625,60.825000759999995,64.90000153,120.4000015,432.5,1.7400000095367432
2.64199996,12.93999958,2.280999899,16.96899986,897.9000244,142.2749939,62.02500153,64.40000153,121.19999690000002,438.75,1.7760000228881836
2.632499933,12.750000000000002,2.328999996,16.83600044,897.2999878,142.1499939,60.34999847,63.84999847,120.75,437.25,1.8359999656677248
2.60800004,12.85999966,2.440999985,17.125,909.2000122000001,142.375,62.5,63.09999847,120.5500031,422.5,1.7089999914169312
2.644000053,13.06000042,2.398999929,16.79700089,899.5,140.875,61.875,63.16999817,119.4499969,425.25,1.781000018119812
2.648499966,13.07999992,2.427000046,16.94199944,898.4999999999999,140.5500031,61.57500076,63.509998319999994,119.9250031,420.25,1.7970000505447388
2.710999966,13.180000309999999,2.334000111,16.4810009,896.7999878,141.5500031,61.125,65.0,120.19999689999999,415.0,1.8420000076293943
2.746500015,13.38000011,2.232000113,16.53199959,896.4000244,141.5249939,60.0,65.37999725,120.17500310000001,411.5,1.8289999961853027
2.755500078,13.46000004,2.263999939,16.59600067,920.5,141.6499939,60.47499847,65.93000031,119.87499999999999,416.0,1.8329999446868896
2.782500029,13.420000079999998,2.243000031,16.74399948,937.4000244,142.7749939,60.70000076,65.87999725,120.57499690000002,415.5,1.7899999618530271
2.789499998,13.52000046,2.328000069,16.84499931,942.7000122,142.5500031,61.0,67.16999817,120.4250031,427.5,1.896999955177307
2.780499935,13.5,2.296000004,16.91200066,926.7000121999998,145.6750031,60.47499847,66.80000305,122.37500000000001,427.5,1.819000005722046
2.820499897,13.28999996,2.34100008,17.0189991,929.2999878,145.25,70.5,66.97000122,122.30000309999998,462.0,1.8919999599456787
2.819499969,13.27000046,2.319000006,16.97800064,927.7999878,145.1499939,69.84999847,66.44000244,122.2249985,467.0,1.8890000581741333
2.816999912,13.43000031,2.286000013,16.95299911,933.7000121999998,144.5500031,69.90000153,66.73999786,122.25,462.25,1.9240000247955322
2.831500053,13.55000019,2.273000002,17.05800056,933.4999999999999,144.7250061,70.97499847,67.58000183,122.125,460.5,1.9079999923706052
2.811000109,13.53999996,2.328000069,17.12800026,912.0999755999999,144.2749939,70.67500305,67.95999908,122.2249985,462.25,1.9170000553131106
2.816999912,13.44999981,2.213999987,17.40299988,936.7000122,143.5249939,70.25,68.61000061,122.40000150000002,458.5,1.934999942779541
2.838500023,13.36999989,2.171999931,17.75699997,941.2999878000002,143.5749969,70.69999695,68.69999695,122.65000149999999,460.5,1.9099999666213991
2.8645000460000003,13.43999958,2.29399991,17.8939991,952.0999756,145.4499969,70.90000153,68.69999695,123.27500149999999,470.5,1.9049999713897705
2.8364999290000004,13.53999996,2.157999992,17.84900093,949.2999878,145.55000309999997,70.57499695,68.91999817,123.5,479.75,1.8739999532699585
2.8275001050000004,13.529999729999998,2.1860001090000005,17.90800095,957.7000122,145.4250031,71.80000305,69.55999756,124.09999849999998,480.5,1.8949999809265137
2.79399991,13.420000079999998,2.188999891,17.82799911,971.4000244,145.3249969,71.42500305,69.05000305,124.6999969,486.0,1.919000029563904
2.8329999449999996,13.13000011,2.121999979,17.9659996,978.5999756,144.6499939,71.55000305,69.26999664,125.77500150000002,485.25,1.8819999694824214
2.798500061,13.310000420000001,2.130000114,18.06800079,984.5,143.3500061,68.55000305,69.19999695,124.72499849999998,475.0,1.787999987602234
2.800499916,13.72999954,2.13499999,18.09700012,960.4000244,147.4250031,68.625,70.04000092,127.27500150000002,477.25,1.8109999895095823
2.803999901,13.59000015,2.161999941,18.31599998,966.0000000000001,145.8999939,69.22499847,69.83000183,126.5250015,475.0,1.8270000219345093
2.8190000060000004,13.47000027,2.141000032,18.08799934,959.0000000000001,146.8249969,69.02500153,69.95999908,126.3499985,480.0,1.8739999532699585
2.8104999069999996,13.71000004,2.165999889,17.86000061,967.0999756,146.9250031,67.02500153,70.69000244,126.7249985,490.25,1.8580000400543213
2.818500042,14.069999690000001,2.201999903,18.03300095,981.2000122,147.6000061,67.25,71.30999756,127.4250031,494.75,1.825000047683716
2.861500025,14.15999985,2.181999922,17.9260006,977.2999878,146.0249939,65.90000153,71.52999878,126.55000309999998,492.75,1.8480000495910645
2.875999928,14.31999969,2.187000036,17.67399979,982.2000122,145.8999939,67.67500305,71.37999725,126.84999849999998,497.0,1.8179999589920044
2.8699998859999996,14.52000046,2.1199998860000004,17.923000340000005,1020.400024,145.4250031,67.875,70.31999969,126.59999850000001,496.5,1.787999987602234
2.851999998,14.43000031,2.076999903,17.875,995.7000122,145.4250031,66.875,70.22000122,126.125,484.75,1.809000015258789
2.849499941,14.44999981,2.003000021,18.01300049,1019.4000239999999,145.3500061,67.67500305,71.25,126.3499985,494.25,1.8359999656677248
2.798500061,14.55000019,1.894999981,17.75099945,1002.0,145.0749969,67.34999847,69.23999786,126.375,500.0,1.7690000534057615
2.76699996,14.65999985,1.904999971,17.77099991,1015.799988,143.9250031,67.55000305,71.12999725,126.1750031,492.5,1.7690000534057615
2.726000071,14.56999969,1.925999999,17.77300072,1001.7000120000001,142.7749939,68.5,70.02999878,124.6750031,492.25,1.7400000095367432
2.685499907,14.390000340000002,1.893000007,18.05699921,1005.2000120000001,141.8500061,67.22499847,69.40000153,124.8499985,486.0,1.680999994277954
2.59649992,14.21000004,1.90199995,18.0,985.9000244,141.8999939,65.94999695,69.51000214,122.25,486.5,1.6050000190734863
2.57949996,14.53999996,1.934000015,17.40200043,990.0999756000001,142.0500031,66.22499847,70.36000061,122.1500015,482.0,1.6410000324249268
2.553499937,14.48999977,1.876999974,17.43099976,968.5999755999999,142.1000061,64.30000305,70.05999756,121.75000000000001,472.0,1.593999981880188
2.523499966,14.59000015,1.828999996,17.95199966,977.0999756,142.4499969,61.29999924,69.05000305,121.77500150000002,471.0,1.5579999685287476
2.519999981,14.60999966,1.840999961,17.97200012,959.2000122,136.0749969,57.125,67.5,121.375,465.5,1.5199999809265137
2.513000011,14.89000034,1.819000006,17.63999939,968.0,136.6499939,56.29999924,66.83999634,121.67500309999998,466.75,1.5199999809265137
2.547499895,14.71000004,1.871999979,17.52799988,963.4000244,137.5,56.74999999999999,67.34999847,121.625,467.25,1.6030000448226929
2.578999996,14.72999954,1.860999942,17.56900024,984.4000244000001,135.6750031,57.09999847,67.51000214,120.75,473.75,1.64900004863739
2.598500013,14.73999977,1.861999989,17.78899956,964.7000122,135.8999939,57.70000076,67.91000366,121.12499999999999,467.75,1.6440000534057615
2.559000015,14.92000008,1.85800004,17.66500092,966.5999756,135.1999969,57.09999847,67.75,121.3249969,472.5,1.5779999494552612
2.557499886,15.039999960000001,1.766000032,17.757999420000004,964.2999878,135.6999969,56.20000076,68.19000244,120.3000031,472.5,1.5470000505447388
2.588500023,15.40999985,1.787999988,17.57299995,970.9000244,134.6750031,56.125,68.23000336,119.07499690000002,468.25,1.590000033378601
2.605999947,15.77999973,1.843999982,17.47800064,964.5,135.0500031,55.67499923999999,68.58000183,118.9499969,471.0,1.6299999952316284
2.619499922,15.15999985,1.825999975,17.60000038,971.9000244,136.3249969,56.0,67.75,119.4499969,466.0,1.6169999837875366
2.605499983,15.060000419999998,1.837000012,17.71500015,966.0000000000001,138.5249939,55.90000152999999,67.41000366,120.82499689999999,465.5,1.5880000591278076
2.609999895,15.27999973,1.980999947,18.13100052,991.2999878,139.3000031,65.5,67.87000275,121.42500310000001,485.75,1.555999994277954
2.612499952,15.579999919999999,1.955000043,18.29199982,1001.7000120000001,140.7749939,67.57499695,68.48000336,121.3000031,479.75,1.5700000524520874
2.595000029,15.39999962,1.919999957,18.30900002,976.2000122000001,140.8000031,66.875,68.75,120.0999985,473.75,1.524999976158142
2.618000031,15.59000015,1.904999971,18.52099991,973.4000244000001,140.1999969,67.02500153,68.93000031,119.7249985,468.5,1.4709999561309814
2.592499971,15.27000046,1.827000022,18.86800003,971.7000122,136.0249939,64.625,67.52999878,117.0,452.25,1.3769999742507937
2.59649992,15.14999962,1.847000003,18.18300056,929.7999878,132.9750061,64.67500305,66.33000183,115.02500149999999,455.0,1.3300000429153442
2.576499939,14.78999996,1.82099998,17.826000210000004,912.2999878,134.0749969,65.15000153,65.55000305,114.0749969,452.25,1.309999942779541
2.571500063,14.390000340000002,1.751999974,17.65800095,903.5999756,132.5749969,62.54999924,62.59999847,112.62500000000001,443.25,1.2990000247955322
2.546000004,14.46000004,1.684000015,16.38699913,862.7999878,131.2749939,62.27500153,61.59000015,112.6999969,445.5,1.1269999742507937
2.601000071,13.81000042,1.756000042,16.67900085,858.2999878,133.7250061,62.79999924,63.479999539999994,110.15000149999999,451.0,1.0880000591278076
2.57949996,13.76000023,1.799999952,17.12899971,868.2000122,133.5249939,63.54999924,62.75,110.09999850000001,452.0,1.0099999904632568
2.592999935,13.47000027,1.827000022,17.18700027,874.0999756,134.8500061,64.30000305,62.95999908,111.2750015,446.25,0.9919999837875365
2.582499981,13.420000079999998,1.771999955,17.34199905,864.5999756,133.625,65.375,63.52999878,108.65000150000002,439.25,0.9259999990463256
2.572999954,13.02000046,1.707999945,17.2140007,895.2999878000002,130.6999969,65.92500305,62.97000122,105.75,439.25,0.7059999704360962
2.523999929,12.60999966,1.777999997,17.00099945,861.7000122,126.1999969,63.0,61.38999938999999,102.8499985,436.5,0.49900001287460316
2.53399992,12.59000015,1.93599999,16.90600014,868.5,127.75,65.0,61.40999985,105.4499969,443.25,0.7480000257492065
2.512000084,12.26000023,1.878000021,16.72900009,867.2999878000002,123.3249969,63.875,61.54999924,103.0749969,434.0,0.8199999928474426
2.480999947,11.61999989,1.840999961,15.961000440000001,780.9000244,118.8249969,60.875,59.70000076,100.07499689999999,431.25,0.8489999771118164
2.473999977,11.69999981,1.868999958,14.45600033,742.9999999999999,113.0,56.375,60.49000167999999,95.57499695,431.25,0.9509999752044679
2.398499966,11.09000015,1.815000057,12.77200031,656.7000122,108.5,53.97499847,58.79999923999999,91.84999847,423.75,0.7279999852180481
2.315500021,10.89000034,1.728999972,12.468999860000002,664.4000244,113.5500031,58.47499847,57.91999817,96.34999847,432.25,0.996999979019165
2.16050005,10.67000008,1.603999972,11.73499966,604.0999756,112.5749969,58.15000153,56.63999939,92.09999847,446.5,1.2660000324249268
2.200000048,10.59000015,1.654000044,12.09700012,595.9000244,117.0749969,61.15000153,54.930000310000004,95.09999847,465.5,1.11899995803833
2.190500021,10.90999985,1.603999972,12.34899998,621.5999756,120.7249985,61.57500076,53.68000031,98.65000153,469.0,0.9380000233650209
2.119499922,11.03999996,1.601999998,13.22500038,627.5,125.2249985,64.57499695,52.15000153,101.65000150000002,489.5,0.7639999985694885
2.19749999,11.27000046,1.652999997,14.22900009,701.7000122,130.2250061,66.42500305,52.88999939,106.15000149999999,490.75,0.8159999847412109
2.233999968,11.40999985,1.659000039,14.83699989,745.5,132.0749969,65.84999847,53.43999863,108.4499969,501.0,0.8579999804496765
